Date of Application,Legal Name,Trade Name 2,App NO,Registration Number,Type of PIBO,Application Status
2023-05-18T14:59:48,M/s   TATA BLUESCOPE STEEL PRIVATE LIMITED,TATA BLUESCOPE STEEL PRIVATE LIMITED,544827357,2023051808544827357,Importer,In Progress
2023-05-18T16:15:29,Shri  ABHIJEET KUMAR,RAPID HOUSE,544827400,2023051808544827400,Importer,In Progress
2023-05-19T11:24:32,M/s   CHOWGULE AND COMPANY PRIVATE LIMITED,CHOWGULE AND COMPANY PRIVATE LIMITED.,544827527,2023051908544827527,Importer,In Progress
2023-05-19T12:21:24,M/s   HR POLYCOATS PRIVATE LIMITED,HR POLYCOATS PRIVATE LIMITED,544827543,2023051908544827543,Importer,In Progress
2023-05-22T10:53:18,M/s   ROOTS & SKY PRIVATE LIMITED,ROOTS & SKY PRIVATE LIMITED,544827903,2023052208544827903,Importer,In Progress
2023-05-22T14:37:53,M/s   KIPRO TECHNOLOGIES PRIVATE LIMITED,KIPRO TECHNOLOGIES PRIVATE LIMITED,544827978,2023052208544827978,Importer,In Progress
2023-05-27T16:31:52,Shri   SURESH,MATRIX LABS,544829061,2023052708544829061,Importer,In Progress
2023-05-30T16:13:49,M/s   ANAND DIARIES PRIVATE LIMITED,ANAND DIARIES PRIVATE LIMITED,544829439,2023053008544829439,Importer,In Progress
2023-06-06T10:28:19,M/s   SHRIRAM ENTERPRISES PRIVATE LIMITED,SHRIRAM ENTERPRISES PRIVATE LIMITED,544830279,2023060608544830279,Importer,In Progress
2023-06-06T16:59:19,M/s   LUNARMECH TECHNOLOGIES PRIVATE LIMITED,LUNARMECH TECHNOLOGIES PRIVATE LIMITED,544830457,2023060608544830457,Importer,In Progress
2023-06-10T10:16:53,M/s   DEVIL TRUSS,IMPORT,544831144,2023061008544831144,Importer,In Progress
2023-06-10T14:42:43,M/s   WOORY AUTOMOTIVES INDIA PRIVATE LIMITED,WOORY AUTOMOTIVES INDIA PRIVATE LIMITED,544831215,2023061008544831215,Importer,In Progress
2023-06-14T11:03:11,Shri  ROHIT DHAWAN,WINBD BIOTECH,544831684,2023061408544831684,Importer,In Progress
2023-06-16T15:02:31,M/s   DHAMPURE SPECIALITY SUGARS LIMITED,DHAMPURE SPECIALITY SUGARS LIMITED,544831953,2023061608544831953,Importer,In Progress
2023-06-16T18:51:06,M/s   TIMEXBOND INDUSTRIES PRIVATE LIMITED,TIMEXBOND INDUSTRIES PRIVATE LIMITED,544833108,2023061608544833108,Importer,In Progress
2023-06-17T12:21:48,M/s   ZAVENIR DAUBERT INDIA PRIVATE LIMITED,ZAVENIR DAUBERT INDIA PRIVATE LIMITED,544832446,2023061708544832446,Importer,In Progress
2023-06-18T11:28:19,M/s   MOZART HR FABRIKS PRIVATE LIMITED,MOZART HR FABRIKS PRIVATE LIMITED,544832294,2023061808544832294,Importer,In Progress
2023-06-19T12:59:38,Kumari  MANISHA JAIN,M.M.Tek,544832368,2023061908544832368,Importer,In Progress
2023-06-20T11:06:30,M/s   QUANTICO GLOBAL INDIA PRIVATE LIMITED,QUANTICO GLOBAL INDIA PRIVATE LIMITED,544832518,2023062008544832518,Importer,In Progress
2023-06-21T12:56:31,M/s   E-MOX MANUFACTURING PRIVATE LIMITED,E-MOX MANUFACTURING PRIVATE LIMITED,544832777,2023062108544832777,Importer,In Progress
2023-06-22T11:24:44,M/s   PELICAN POLY & PALLETS PRIVATE LIMITED,PELICAN POLY & PALLETS PRIVATE LIMITED,544832942,2023062208544832942,Importer,In Progress
2023-06-23T16:58:38,M/s   GOLDENCROSS PHARMA LIMITED,GOLDENCROSS PHARMA LIMITED,544834720,2023062308544834720,Importer,In Progress
2023-06-24T11:05:03,M/s   VIKAS BENLING PRIVATE LIMITED,VIKAS BENLING PRIVATE LIMITED,544833630,2023062408544833630,Importer,In Progress
2023-06-27T18:31:31,M/s   GYAN ENGINEERING SALES,GYAN ENGINEERING SALES,544833684,2023062708544833684,Importer,In Progress
2023-07-04T11:01:29,M/s   J B J PERFUMES PRIVATE LIMITED,JBJ PERFUMES PRIVATE LIMITED,544834546,2023070408544834546,Importer,In Progress
2023-07-04T14:18:03,Shri  MANISH VAID,Krishna Polytex,544834604,2023070408544834604,Importer,In Progress
2023-07-06T11:52:58,M/s   SHIBALLOY MULTIFLEX PVT  LTD,SHIBALLOY MULTIFLEX PVT LTD,544834947,2023070608544834947,Importer,In Progress
2023-07-06T17:55:08,M/s   INNOVATIVE PRODUCTS,INNOVATIVE PRODUCTS,544835057,2023070608544835057,Importer,In Progress
2023-07-07T10:53:35,M/s   BRISLOY METALS INDIA PRIVATE LIMITED,BRISLOY METALS INDIA PRIVATE LIMITED,544835085,2023070708544835085,Importer,In Progress
2023-07-07T21:49:42,M/s   DAN LOGITECH INSTRUMENTS PRIVATE LIMITED,DAN LOGITECH INSTRUMENTS PRIVATE LIMITED,544835277,2023070708544835277,Importer,In Progress
2023-07-10T16:57:12,M/s   COFFEEZA INDIA PRIVATE LIMITED,COFFEEZA INDIA PRIVATE LIMITED,544835502,2023071008544835502,Importer,In Progress
2023-07-10T18:08:32,M/s   THREYES SRINISONS HARNESS PRIVATE LIMITED,THREYES SRINISONS HARNESS PRIVATE LIMITED,544835524,2023071008544835524,Importer,In Progress
2023-07-12T15:22:19,M/s   KINGTEK INDIA,KINGTEK INDIA,544836033,2023071208544836033,Importer,In Progress
2023-07-12T16:41:08,Smt  SHALINI DHINGRA,A Class Fasteners,544835879,2023071208544835879,Importer,In Progress
2023-07-12T18:27:45,M/s   HUBER SUHNER ELECTRONICS PRIVATE LIMITED,HUBER SUHNER ELECTRONICS PRIVATE LIMITED,544835910,2023071208544835910,Importer,In Progress
2023-07-13T13:41:23,Shri NANDKISHOR RONAK JAGNANI,RONAK ENGINEERS,544835986,2023071308544835986,Importer,In Progress
2023-07-13T14:48:52,M/s   PURE NATURAL PRODUCTS PRIVATE LIMITED,PURE NATURAL PRODUCTS PRIVATE LIMITED,544836008,2023071308544836008,Importer,In Progress
2023-07-13T16:25:10,M/s   SUNFLAG CHEMICALS PRIVATE LIMITED,SUNFLAG CHEMICALS PRIVATE LIMITED,544836040,2023071308544836040,Importer,In Progress
2023-07-14T10:58:25,M/s   TECUMSEH PRODUCTS INDIA PRIVATE LIMITED,TECUMSEH PRODUCTS INDIA PRIVATE LIMITED,544836104,2023071408544836104,Importer,In Progress
2023-07-17T11:42:37,M/s   WELSPRING UNIVERSAL,WELSPRING UNIVERSAL,544836427,2023071708544836427,Importer,In Progress
2023-07-17T13:05:57,Smt  MADHU BALA,DIYA POLYMERS,544836453,2023071708544836453,Importer,In Progress
2023-07-18T13:58:28,M/s   BHARAT TEXTILE CORPORATION,BHARAT TEXTILE CORPORATION,544836627,2023071808544836627,Importer,In Progress
2023-07-19T11:22:34,M/s   JYOTSNA ENTERPRISES,jyotsna enterpreses,544836757,2023071908544836757,Importer,In Progress
2023-07-19T12:49:27,M/s   JAI SHREE RAM AGRO PRIVATE LIMITED,JAI SHREE RAM AGRO PRIVATE LIMITED,544836879,2023071908544836879,Importer,In Progress
2023-07-19T14:28:29,M/s   SIDSAM FORMILAN MACHINES PRIVATE LIMITED,SIDSAM FORMILAN MACHINES PRIVATE LIMITED,544836812,2023071908544836812,Importer,In Progress
2023-07-21T15:46:54,M/s   LAWSON LUCY INDIA PRIVATE LIMITED,LAWSON LUCY INDIA PRIVATE LIMITED,544837081,2023072108544837081,Importer,In Progress
2023-07-21T16:08:00,M/s   CHOWDARY SPINNERS PRIVATE LIMITED,CHOWDARY SPINNERS PRIVATE LIMITED,544837091,2023072108544837091,Importer,In Progress
2023-07-22T12:21:59,Smt   SHAIFALI,RATAN S,544837156,2023072208544837156,Importer,In Progress
2023-07-25T17:44:21,M/s   LUMAX MANNOH ALLIED TECHNOLOGIES LIMITED,LUMAX MANNOH ALLIED TECHNOLOGIES LIMITED,544837565,2023072508544837565,Importer,In Progress
2023-07-28T15:46:24,M/s   INVAS TECHNOLOGIES PRIVATE LIMITED,INVAS TECHNOLOGIES PRIVATE LIMITED,544837897,2023072808544837897,Importer,In Progress
2023-07-28T19:47:24,Shri  DINESH KUMAR,HANU INTENATIONAL,544838000,2023072808544838000,Importer,In Progress
2023-07-31T10:50:58,M/s   LIV HYBRID TECH PRIVATE LIMITED,LIV HYBRID TECH PRIVATE LIMITED,544838234,2023073108544838234,Importer,In Progress
2023-08-01T12:14:57,M/s   JAI SUSTAINABILITY SOLUTIONS & CO.,JAI SUSTAINABILITY SOLUTIONS AND CO,544838427,2023080108544838427,Importer,In Progress
2023-08-02T16:44:12,M/s   MANOHAR FILAMENTS P.LTD,MANOHAR FILAMENTS PVT.LTD.,544838725,2023080208544838725,Importer,In Progress
2023-08-03T13:18:04,M/s   PENTAIR WATER INDIA PRIVATE LIMITED,PENTAIR WATER INDIA PRIVATE LIMITED,544838828,2023080308544838828,Importer,In Progress
2023-08-03T15:19:46,M/s   EASTMEN CHEMICALS,Eastmen Chemicals,544838888,2023080308544838888,Importer,In Progress
2023-08-03T21:54:55,M/s   HYVE SOLUTIONS INDIA PRIVATE LIMITED,HYVE SOLUTIONS INDIA PRIVATE LIMITED,544838949,2023080308544838949,Importer,In Progress
2023-08-04T14:56:16,M/s   ACG ASSOCIATED CAPSULES PRIVATE LIMITED,ACG ASSOCIATED CAPSULES PRIVATE LIMITED,544839059,2023080408544839059,Importer,In Progress
2023-08-04T18:45:48,M/s   MICO GLASS INDUSTRIES PRIVATE LIMITED,MICO GLASS INDUSTRIES PRIVATE LIMITED,544839106,2023080408544839106,Importer,In Progress
2023-08-09T10:40:50,M/s   HITACHI HI REL POWER ELECTRONICS PVT LTD,Hitachi Hi-Rel Power Electronics Private Limited,544839529,2023080908544839529,Importer,In Progress
2023-08-12T11:36:00,Shri  PARDEEP MUKHIJA,INNOVATIVE ENGINEERING AND CONTROLS,544839654,2023081208544839654,Importer,In Progress
2023-08-14T12:28:20,Aishwarya Healthcare,Aishwarya Healthcare,544839877,2023081408544839877,Importer,In Progress
2023-08-26T14:19:09,Smt  SWEETY PRASAD,EASTERN PAPER HOUSE,544841393,2023082608544841393,Importer,In Progress
2023-08-28T10:09:46,M/s   PROMPT PLAST SERVICES PRIVATE LIMITED,PROMPT PLAST SERVICES PRIVATE LIMITED,544841462,2023082808544841462,Importer,In Progress
2023-08-28T12:18:30,M/s   MR BREEZE COOLING EQUIPMENTS PRIVATE LIMITED,MR. BREEZE COOLING EQUIPMENTS PRIVATE LIMITED,544841502,2023082808544841502,Importer,In Progress
2023-08-28T14:55:47,M/s   MINEX METALLURGICAL CO LI MITED,MINEX METALLURGICAL COMPANY LIMITED,544841528,2023082808544841528,Importer,In Progress
2023-08-31T15:18:08,Shri  SHABIR RAMZAN,BHAT ENGINEERING WORKS,544841684,2023083108544841684,Importer,In Progress
2023-09-04T16:07:24,Kumari  YOGESH CHANDRA,CONTINENTAL DEVICE INDIA PRIVATE LIMITED,544842042,2023090408544842042,Importer,In Progress
2023-09-04T17:02:43,Kumari  YOGESH CHANDRA,MANISH EXPORTS INDIA,544842071,2023090408544842071,Importer,In Progress
2023-09-05T15:25:03,JIGNESHKUMAR DHANJIBHAI KUNJADIYA,KUNJADIYA GLOBAL SERVICES,544842199,2023090508544842199,Importer,In Progress
2023-09-05T17:33:01,M/s   DELUXE CLEANING SYSTEMS PRIVATE LIMITED,DELUXE CLEANING SYSTEMS PRIVATE LIMITED,544844488,2023090508544844488,Importer,In Progress
2023-09-09T09:52:48,VINYL PRODUCTS PRIVATE LIMITED,VINYL PRODUCTS PRIVATE LIMITED,544842609,2023090908544842609,Importer,In Progress
2023-09-12T16:45:52,M/s   ECOMILE TECH PRIVATE LIMITED,ECOMILE TECH PRIVATE LIMITED,544842931,2023091208544842931,Importer,In Progress
2023-09-14T16:24:12,M/s   VEDANTA POLYMERS PRIVATE LIMITED,VEDANTA POLYMERS PRIVATE LIMITED,544843269,2023091408544843269,Importer,In Progress
2023-09-14T17:42:19,M/s   SUMOGRIX EQUIPMENTS PRIVATE LIMITED,SUMOGRIX EQUIPMENTS PRIVATE LIMITED,544843214,2023091408544843214,Importer,In Progress
2023-09-18T16:40:03,M/s   FOUR EAST ENTERPRISES PRIVATE LIMITED,FOUR EAST ENTERPRISES PRIVATE LIMITED,544843455,2023091808544843455,Importer,In Progress
2023-09-22T12:30:21,M/s   HEALTHCAPS INDIA LIMITED,HEALTHCAPS INDIA LIMITED,544843790,2023092208544843790,Importer,In Progress
2023-09-23T10:50:32,M/s   BANCO GASKETS (INDIA) LIMITED,BANCO GASKETS (INDIA) LIMITED,544843876,2023092308544843876,Importer,In Progress
2023-09-23T12:43:23,M/s   NEPRA RESOURCE MANAGEMENT PRIVATE LIMITED,NEPRA RESOURCE MANAGEMENT PRIVATE LIMITED,544843882,2023092308544843882,Importer,In Progress
2023-09-27T15:39:49,M/s   LAXYO ENERGY LIMITED,LAXYO ENERGY LIMITED,544844169,2023092708544844169,Importer,In Progress
2023-09-29T08:41:58,De Nora India Ltd.,DE NORA INDIA LIMITED,544844287,2023092908544844287,Importer,In Progress
2023-09-30T14:31:49,Shri KUMAR ANIL SHARMA,KUMAR ENTERPRISES,544844432,2023093008544844432,Importer,In Progress
2023-10-04T16:25:35,M/s   TATA UNISTORE LIMITED,TATA UNISTORE LIMITED,544844688,2023100408544844688,Importer,In Progress
2023-10-07T14:25:55,M/s   ARK GOLDEN INDIA PRIVATE LIMITED,ARK GOLDEN INDIA PRIVATE LIMITED,544844902,2023100708544844902,Importer,In Progress
2023-10-10T15:28:36,M/s   SNL BEARINGS LIMITED,SNL BEARINGS LIMITED,544845110,2023101008544845110,Importer,In Progress
2023-10-11T17:10:45,M/s   TRIDENT INTERNATIONAL PRIVATE LIMITED,TRIDENT INTERNATIONAL PRIVATE LIMITED,544845258,2023101108544845258,Importer,In Progress
2023-10-12T17:20:51,A,METALLICA,544845387,2023101208544845387,Importer,In Progress
2023-10-13T13:20:23,M/s   SUKHRAM CORPORATION,M/S SUKHRAM CORPORATION,544845458,2023101308544845458,Importer,In Progress
2023-10-14T10:29:14,M/s   VANESA COSMETICS PRIVATE LIMITED,VANESA COSMETICS PRIVATE LIMITED,544845534,2023101408544845534,Importer,In Progress
2023-10-14T18:04:00,M/s   SHREE SAI ORGANIC FOODS PRIVATE LIMITED,SHREE SAI ORGANIC FOODS PRIVATE LIMITED,544845592,2023101408544845592,Importer,In Progress
2023-10-14T19:09:21,M/s   BIOSCI HEALTH CARE,BIOSCI HEALTH CARE,544845596,2023101408544845596,Importer,In Progress
2023-10-16T18:05:41,Shri AHMED ASHFAN SHAIKH,GRACEIT TRADELINK,544845668,2023101608544845668,Importer,In Progress
2023-10-19T11:28:46,M/s   KINGTEK INDIA,KINGTEK INDIA,544845848,2023101908544845848,Importer,In Progress
2023-10-20T11:17:19,M/s   SAMSAR BATTERIES INDIA PRIVATE LIMITED,SAMSAR BATTERIES INDIA PRIVATE LIMITED,544845947,2023102008544845947,Importer,In Progress
2023-10-20T18:00:16,M/s   S P S NUTRIFOODS INDIA PRIVATE LIMITED,S P S NUTRIFOODS INDIA PRIVATE LIMITED,544846025,2023102008544846025,Importer,In Progress
2023-10-21T11:13:40,M/s   SHREE SITA RAM APPLIANCES PRIVATE LIMITED,SHREE SITA RAM APPLIANCES PRIVATE LIMITED,544846045,2023102108544846045,Importer,In Progress
2023-10-21T17:06:22,Shri  HARSHIT SULTANIA,NILAY ENTERPRISES,544846095,2023102108544846095,Importer,In Progress
2023-10-27T10:25:14,M/s   VFORM TECHNOPACK PRIVATE LIMITED,VFORM TECHNOPACK PRIVATE LIMITED,544846434,2023102708544846434,Importer,In Progress
2023-10-27T11:44:57,M/s   GOVIK INDUSTRIES PRIVATE LIMITED,GOVIK INDUSTRIES PRIVATE LIMITED,544846443,2023102708544846443,Importer,In Progress
2023-10-27T15:46:38,M/s   GAYTRI INDUSTRIAL CORPORATION PRIVATE LIMITED,GAYTRI INDUSTRIAL CORPORATION PRIVATE LIMITED,544846610,2023102708544846610,Importer,In Progress
2023-10-28T14:32:38,M/s   COATES SIGNCO (INDIA) PRIVATE LIMITED,COATES SIGNCO (INDIA) PRIVATE LIMITED,544846796,2023102808544846796,Importer,In Progress
2023-10-30T12:37:55,M/s   ABHIJEET PLASTICS (INDIA) PRIVATE LIMITED,ABHIJEET PLASTICS (INDIA) PRIVATE LIMITED,544846763,2023103008544846763,Importer,In Progress
2023-10-30T15:07:58,M/s   DURAFIT FLOORS,DURAFIT FLOORS,544846803,2023103008544846803,Importer,In Progress
2023-11-02T15:03:18,M/s   KIA INDIA PRIVATE LIMITED,KIA INDIA PRIVATE LIMITED,544847088,2023110208544847088,Importer,In Progress
2023-11-03T12:03:19,M/s   RUBY MICA COMPANY LIMITED,RUBY MICA COMPANY LIMITED,544847164,2023110308544847164,Importer,In Progress
2023-11-06T14:53:32,M/s   ANCOROTTI COSMETICS INDIA PRIVATE LIMITED,ANCOROTTI COSMETICS INDIA PRIVATE LIMITED,544847371,2023110608544847371,Importer,In Progress
2023-11-06T16:41:20,M/s   BLS POLYMERS LIMITED,BLS POLYMERS LIMITED,544847404,2023110608544847404,Importer,In Progress
2023-11-07T13:53:22,M/s   JAISHNI PACKS PRIVATE LIMITED,JAISHNI PACKS PRIVATE LIMITED,544847523,2023110708544847523,Importer,In Progress
2023-11-11T14:25:54,M/s   R A SHAIKH PAPER MILLS PRIVATE LIMITED,R.A.SHAIKH PAPER MILLS PRIVATE LIMITED,544848023,2023111108544848023,Importer,In Progress
2023-11-15T12:00:12,M/s   3RD HARMONICS TECHNOLOGIES,3RD HARMONICS TECHNOLOGIES,544847883,2023111508544847883,Importer,In Progress
2023-11-17T11:08:16,Shri KUMAR PRADEEP MOONKA,JMD ENTERPRISES,544847989,2023111708544847989,Importer,In Progress
2023-11-17T14:13:06,M/s   ISK BIOSCIENCES INDIA PRIVATE LIMITED,ISK BIOSCIENCES INDIA PRIVATE LIMITED,544848009,2023111708544848009,Importer,In Progress
2023-11-21T21:53:40,TEAM TECHNOLOGY,TEAM TECHNOLOGY,544848121,2023112108544848121,Importer,In Progress
2023-11-30T14:20:19,M/s   SHRI TECHTEX LIMITED,SHRI TECHTEX PRIVATE LIMITED,544848488,2023113008544848488,Importer,In Progress
2023-12-01T15:11:21,M/s   MEGHSHYAM COMMERCIALS PRIVATE LIMITED,MEGHSHYAM COMMERCIALS PRIVATE LIMITED,544848705,2023120108544848705,Importer,In Progress
2023-12-01T16:25:48,M/s   BHAGWATI METALLOYS PRIVATE LIMITED,BHAGWATI METALLOYS PRIVATE LIMITED,544848729,2023120108544848729,Importer,In Progress
2023-12-02T14:12:16,M/s   FOODPRO PACKAGING PRIVATE LIMITED,FOODPRO PACKAGING PRIVATE LIMITED,544848833,2023120208544848833,Importer,In Progress
2023-12-04T12:37:37,M/s   DEVI FISHERIES  LIMITED,DEVI FISHERIES LIMITED,544848921,2023120408544848921,Importer,In Progress
2023-12-04T13:22:03,M/s   SECURITY PRODUCTS PRIVATE LIMITED,SECURITY PRODUCTS PRIVATE LIMITED,544848939,2023120408544848939,Importer,In Progress
2023-12-05T14:50:21,Shri HIMMATLAL SAGAR BHANUSHALI,VNM TRADELINKS,544849060,2023120508544849060,Importer,In Progress
2023-12-05T16:56:00,M/s   SWIFT POLYMERS PRIVATE LIMITED,SWIFT POLYMERS PRIVATE LIMITED,544849085,2023120508544849085,Importer,In Progress
2023-12-05T17:08:35,M/s   SD INTERMEDIATES,SD Intermediates,544849173,2023120508544849173,Importer,In Progress
2023-12-06T10:07:00,M/s   MARUTI SUZUKI INDIA LIMITED,MARUTI SUZUKI INDIA LIMITED,544849119,2023120608544849119,Importer,In Progress
2023-12-06T18:14:49,M/s   ZANNEX AGRO PROJECTS PRIVATE LIMITED,ZANNEX AGRO PROJECTS PRIVATE LIMITED,544849185,2023120608544849185,Importer,In Progress
2023-12-08T13:31:39,M/s   ANAGHA POLYMERS PRIVATE LIMITED,ANAGHA POLYMERS PRIVATE LIMITED,544849304,2023120808544849304,Importer,In Progress
2023-12-11T12:44:12,M/s   BHUDEVA POLYMERS PRIVATE LIMITED,BHUDEVA POLYMERS PRIVATE LIMITED,544849497,2023121108544849497,Importer,In Progress
2023-12-11T13:02:34,M/s   ISOTECH TIE UP PVT LTD,ISOTECH TIE-UP PVT LTD,544849428,2023121108544849428,Importer,In Progress
2023-12-12T11:30:43,M/s   KOTTEX INDUSTRIES PRIVATE LIMITED,KOTTEX INDUSTRIES PRIVATE LIMITED,544849484,2023121208544849484,Importer,In Progress
2023-12-14T13:11:02,M/s   NOBLE ALCHEM PVT. LTD,NOBLE ALCHEM PRIVATE LIMITED,544849739,2023121408544849739,Importer,In Progress
2023-12-18T15:51:30,M/s   AMMEGA BELTING INDIA PRIVATE LIMITED,AMMEGA BELTING INDIA PRIVATE LIMITED,544849930,2023121808544849930,Importer,In Progress
2023-12-19T17:46:37,Shri IBRAHIM SAMAD MERCHANT,NEWSUN ENTERPRISES,544850028,2023121908544850028,Importer,In Progress
2023-12-19T18:02:42,Shri RASOOL MIYA MOHAMMED ARIF MAMDANI,MAMDANI ENTERPRISE,544850032,2023121908544850032,Importer,In Progress
2023-12-27T16:50:54,M/s   INNOVATIVE CUISINE PRIVATE LIMITED,INNOVATIVE CUISINE PRIVATE LIMITED,544850554,2023122708544850554,Importer,In Progress
2024-01-04T15:46:56,M/s   CATERPILLAR INDIA PRIVATE LIMITED,CATERPILLAR INDIA PRIVATE LIMITED,544852869,2024010408544852869,Importer,In Progress
2024-01-06T16:23:48,M/s   VANESA COSMETICS PRIVATE LIMITED,VANESA COSMETICS PRIVATE LIMITED,544851211,2024010608544851211,Importer,In Progress
2024-01-08T12:14:47,M/s   LUNARMECH TECHNOLOGIES PRIVATE LIMITED,LUNARMECH TECHNOLOGIES PRIVATE LIMITED,544851231,2024010808544851231,Importer,In Progress
2024-01-09T12:13:33,M/s   STYLO TABLEWARES,Stylo Tablewares,544851279,2024010908544851279,Importer,In Progress
2024-01-09T17:19:37,M/s   LAMBERTI INDIA PRIVATE LIMITED,LAMBERTI INDIA PRIVATE LIMITED,544851315,2024010908544851315,Importer,In Progress
2024-01-16T12:39:20,M/s   TULSI PAPER MILLS PRIVATE LIMITED,TULSI PAPER MILLS PRIVATE LIMITED,544851699,2024011608544851699,Importer,In Progress
2024-01-18T11:52:48,M/s   NAV DEVI IMPEX,NAV DEVI IMPEX,544851844,2024011808544851844,Importer,In Progress
2024-01-19T17:07:48,M/s   SHRI MAHAVIR INTERNATIONAL,SHRI MAHAVIR INTERNATIONAL,544851971,2024011908544851971,Importer,In Progress
2024-01-20T16:10:23,M/s   VIVIDH RASAYAN PRIVATE LIMITED,VIVIDH RASAYAN PRIVATE LIMITED,544852021,2024012008544852021,Importer,In Progress
2024-03-04T12:49:46,M/s   LIBRAL TRADERS PRIVATE LIMITED,LIBRAL TRADERS PRIVATE LIMITED,544853455,2024030408544853455,Importer,In Progress
2024-03-04T16:59:03,M/s   CADENCEBERGE TECHNOLOGIES PRIVATE LIMITED,CADENCEBERGE TECHNOLOGIES PRIVATE LIMITED,544853172,2024030408544853172,Importer,In Progress
2024-03-05T15:28:16,Shri  SINGH JAGDISH,HERO ENGINEERING COMPANY,544852403,2024030508544852403,Importer,In Progress
2024-03-09T15:13:13,M/s   TENNECO AUTOMOTIVE INDIA PVT LTD,TENNECO AUTOMOTIVE INDIA PRIVATE LIMITED,544852646,2024030908544852646,Importer,In Progress
2024-03-11T13:15:42,M/s   EROYCE MOTORS INDIA PRIVATE LIMITED,EROYCE MOTORS INDIA PRIVATE LIMITED,544853204,2024031108544853204,Importer,In Progress
2024-03-11T13:46:00,M/s   LEXUS SOFTMAC,LEXUS SOFTMAC,544853103,2024031108544853103,Importer,In Progress
2024-03-13T19:47:23,M/s   MORETHAN WATER PRIVATE LIMITED,MORETHAN WATER PRIVATE LIMITED,544852894,2024031308544852894,Importer,In Progress
2024-03-14T15:19:08,M/s   EZO TECHNOLOGIES PRIVATE LIMITED,EZO TECHNOLOGIES PRIVATE LIMITED,544852953,2024031408544852953,Importer,In Progress
2024-03-15T12:48:49,M/s   SPERENE COMPOUNDING PRIVATE LIMITED,SPERENE COMPOUNDING PRIVATE LIMITED,544862456,2024031508544862456,Importer,In Progress
2024-03-15T14:37:53,M/s   NS ENTERPRISES,NS ENTERPRISES,544854136,2024031508544854136,Importer,In Progress
2024-03-15T14:39:02,M/s   ROHAN ASSOCIATES,ROHAN ASSOCIATES,544853177,2024031508544853177,Importer,In Progress
2024-03-15T23:04:01,M/s   WHITEINC RETAIL PRIVATE LIMITED,WHITEINC RETAIL PRIVATE LIMITED,544853201,2024031508544853201,Importer,In Progress
2024-03-16T15:48:30,M/s   TECHNOCRAFTS SWITCHGEARS PRIVATE LIMITED,TECHNOCRAFTS SWITCHGEARS PRIVATE LIMITED,544853277,2024031608544853277,Importer,In Progress
2024-04-08T11:01:43,Shri DHARMARAJ JOHN EBENEZER,GRACE EXPORTS,544853588,2024040808544853588,Importer,In Progress
2024-04-08T17:06:30,JBM EV INDUSTRIES PRIVATE LIMITED,JBM EV INDUSTRIES PRIVATE LIMITED,544853810,2024040808544853810,Importer,In Progress
2024-04-09T15:12:16,M/s   SHREE KALI KRISHNA STORES,SHREE KALI KRISHNA STORES,544853568,2024040908544853568,Importer,In Progress
2024-04-09T18:14:54,M/s   SUN RISE NETS,SUN RISE NETS,544853393,2024040908544853393,Importer,In Progress
2024-04-12T11:35:50,Sunrise Trading Co,Sunrise Trading Co,544853335,2024041208544853335,Importer,In Progress
2024-04-24T11:52:44,Shri  HEMANTH KUMAR KRISHNA,KRISHNA SEWING SOLUTIONS,544853358,2024042408544853358,Importer,In Progress
2024-04-24T12:19:43,M/s   BENGAL POWER CORPORATION,BENGAL POWER CORPORATION,544853376,2024042408544853376,Importer,In Progress
2024-04-24T13:18:43,M/s   KANIN (INDIA),KANIN (INDIA),544853405,2024042408544853405,Importer,In Progress
2024-04-24T13:47:30,Smt  ASHA JAIN,D.K.STEELS,544853422,2024042408544853422,Importer,In Progress
2024-04-24T14:45:29,Shri  SANJAY KUMAR KRISHNA PRABHU,VESTAL IMPEX,544853458,2024042408544853458,Importer,In Progress
2024-04-24T17:34:40,M/s   TRI INTERNATIONAL COLOURS,TRI INTERNATIONAL COLOURS,544853563,2024042408544853563,Importer,In Progress
2024-04-25T16:02:02,M/s   J R FOODS & BEVERAGES,J R FOODS & BEVERAGES (HOT FILLED JUICE UNIT),544853731,2024042508544853731,Importer,In Progress
2024-04-26T11:10:35,M/s   J R FOODS & BEVERAGES,J R FOODS & BEVERAGES,544853796,2024042608544853796,Importer,In Progress
2024-04-30T12:31:58,M/s   AMBIX HEALTHCARE LLP,AMBIX HEALTHCARE LLP,544854159,2024043008544854159,Importer,In Progress
2024-04-30T12:57:30,M/s   MUTHA WRITING INSTRUMENTS,MUTHA WRITING INSTRUMENTS,544854316,2024043008544854316,Importer,In Progress
2024-04-30T14:21:59,Kumari RAVINDRA MRUNALI JADHAV,M R ENTERPRISES,544854180,2024043008544854180,Importer,In Progress
2024-04-30T20:52:58,Shri AHMED SHAHBAAZ KHAN,KADER EXPORTS PRIVATE LIMITED,544854226,2024043008544854226,Importer,In Progress
2024-05-01T16:40:32,M/s   KYUNGSHIN INDUSTRIAL MOTHERSON PRIVATE LIMITED,KYUNGSHIN INDUSTRIAL MOTHERSON PRIVATE LIMITED,544854272,2024050108544854272,Importer,In Progress
2024-05-02T10:26:07,M/s   BLUE&KIJI INDIA PRIVATE LIMITED,BLUE&KIJI INDIA PRIVATE LIMITED,544854295,2024050208544854295,Importer,In Progress
